id,value,label
8450,0.2459,pvVAMFlq
8451,0.6152,vLsNYlvg
8452,0.4929,DGQnySuG
8453,0.6646,yaxYnfaj
8454,0.3678,AtkbeNLy
8455,0.5629,ZhUwKfWl
8456,0.1361,kFfTbViY
8457,0.0708,slXlwcCV
8458,0.1906,vzRzpcMc
8459,0.1785,GVJQeHZY
8460,0.456,WSBnFgGx
8461,0.6286,RKJyntQO
8462,0.0964,ptqAMbtZ
8463,0.9415,pmmuwofQ
8464,0.9063,oFsTysmQ
8465,0.4243,JPJqarEj
8466,0.2016,ZMqvNglG
8467,0.9243,vYlLGEVr
8468,0.2387,QkrbMSys
8469,0.3192,SPKNMjTV
8470,0.9406,ayOdMFUe
8471,0.1097,fBKYPFLd
8472,0.6471,AzotFUtK
8473,0.5488,YMREUICB
8474,0.1808,NqrPVGwm
8475,0.0443,XRkEEqVR
8476,0.0723,TLjYQzHT
8477,0.31,hLhnedog
8478,0.6592,eHeMslEB
8479,0.0412,OsGYHoki
8480,0.8591,PjIzqUhF
8481,0.0891,KqNDcDov
8482,0.2016,xeIwNZLM
8483,0.6057,MiowBttw
8484,0.4177,FxqIQmbf
8485,0.6762,dlbcMCEF
8486,0.1124,SnnlNHXn
8487,0.6631,druksqtk
8488,0.0162,kArqvRTd
8489,0.0932,iFHLaMdy
8490,0.9592,pfXTRshC
8491,0.6738,kCxsGZsj
8492,0.4683,wYICZiHT
8493,0.744,xkKhqwBx
8494,0.8632,dqPOsYdd
8495,0.9469,CLwlPUrj
8496,0.3062,fgGBFBlR
8497,0.1369,nAkpMhJV
8498,0.1207,YXmirIWP
8499,0.4693,hPoCZnnd
8500,0.3392,kRTGCcrP
8501,0.5286,cyjrhDSp
8502,0.2298,XKAikRPh
8503,0.0878,kIATOlhc
8504,0.5053,LZNtuoZc
8505,0.5145,xwHXlPCp
8506,0.6345,dcQinGaS
8507,0.053,MlIPGZLt
8508,0.3681,tlsLOHmX
8509,0.9487,CBxgYakj
8510,0.3767,OvrDEbtH
8511,0.0143,lfxrTfqr
8512,0.8675,wXjXvgiP
8513,0.953,BvMyklef
8514,0.5997,KKNXUZjS
8515,0.9945,PdkAWAAB
8516,0.8284,zydbEcEX
8517,0.6529,NaWGZsze
8518,0.6038,wTCDKUZd
8519,0.5437,hbeUmXwP
8520,0.9492,cCWlzEOx
8521,0.6847,HGMdsBGj
8522,0.3244,oAABCylj
8523,0.4761,TlByTXjN
8524,0.7585,hlYFWfDv
8525,0.7803,SALjfSms
8526,0.4285,AxjtFyiD
8527,0.1524,OAuJHIEb
8528,0.0744,MUlBajXD
8529,0.896,GpMkixRP
8530,0.3409,DKPMckPi
8531,0.0723,hkFJScKP
8532,0.5316,QYNeuDtQ
8533,0.9772,mFRhcZjO
8534,0.6538,kXhCDKeI
8535,0.1634,pgWYrKoC
8536,0.4094,IPNNsELl
8537,0.1949,SomHymyy
8538,0.419,HikiEFto
8539,0.2404,dwPhXxaN
8540,0.4738,vsXDkOWn
8541,0.1074,PpcRwivC
8542,0.9336,JfvhIMzZ
8543,0.9924,qdxQzYXg
8544,0.1176,KerAzxdu
8545,0.8812,yISxRTtI
8546,0.7814,FcMSGLsr
8547,0.2857,mWChwprP
8548,0.9437,PDXiWpfo
8549,0.3665,oSSPzrOt
8550,0.2166,DVhYwEsv
8551,0.382,hFYwlaro
8552,0.9664,lvNYEyZP
8553,0.4843,aCUMWZwC
8554,0.2032,NILoEwzM
8555,0.4375,SMRUZpbN
8556,0.7172,rZJPOvLO
8557,0.4683,zDCDkRwx
8558,0.4179,xjGblSfm
8559,0.0453,cXPSqeNh
8560,0.9171,SqZbbyTp
8561,0.1612,hpcuEXIb
8562,0.6457,dhkduDiA
8563,0.3928,ErrtQhaS
8564,0.5324,WxtFKYQP
8565,0.95,acSoxMpN
8566,0.0437,etoVAUAT
8567,0.0689,jMNIjyrN
8568,0.9056,HowDbZsx
8569,0.1895,fjrrhyGB
8570,0.4112,yHTjYSKD
8571,0.5522,KBOCXRxz
8572,0.5827,zVrWEMyH
8573,0.5392,lGzLEQDP
8574,0.1881,focIQTZS
8575,0.81,IHmvFqbg
8576,0.5164,lwgdRTnJ
8577,0.1222,RmpJeaIR
8578,0.3194,DuxOvmCe
8579,0.2832,qLSVXTCJ
8580,0.7554,YnmPecKS
8581,0.6257,cYlWeJxb
8582,0.6186,pPsomCUe
8583,0.8874,tYqmpZRL
8584,0.3278,EhofAYJF
8585,0.9322,XVPvUoTa
8586,0.5076,KVhRCiAp
8587,0.7937,jlTXGHqG
8588,0.6448,eXoUbBXT
8589,0.7522,cNayoKRD
8590,0.0704,YbIfNSJM
8591,0.1464,BTcsMoTK
8592,0.6562,HMEIXJaM
8593,0.6141,MQbpheSW
8594,0.3287,diFHEKVs
8595,0.2507,IwCsVERo
8596,0.1277,tVKggCvO
8597,0.7002,qEacGktX
8598,0.3031,elogfluf
8599,0.694,LpbwYgjH
8600,0.5271,xFfwiWRa
8601,0.6886,mQqvYxWt
8602,0.1586,EbQhFdFw
8603,0.8958,BhlxXRak
8604,0.2961,OcScxoaS
8605,0.5605,ttkvSnkX
8606,0.9664,RWrAPwAz
8607,0.2261,YzxSojrF
8608,0.4922,AwOgdRrt
8609,0.14,guBZXjke
8610,0.9933,QPZvVHXK
8611,0.7805,UhzYUNPN
8612,0.1738,KmfjZPVT
8613,0.6111,PhdGLSkf
8614,0.8864,ptpuqwfF
8615,0.4553,fWlITtIU
8616,0.116,WiOqExhk
8617,0.063,lLkfXpqV
8618,0.5325,VzHejtyl
8619,0.0143,knYtpOic
8620,0.4818,FSdoysYR
8621,0.4045,tcRzbLSO
8622,0.4109,inlCIoXr
8623,0.0865,ENJFREgc
8624,0.4068,ZfejTVPU
8625,0.108,CuYaDcJT
8626,0.4349,effgEPxn
8627,0.6372,SmftgNjQ
8628,0.4272,gDukNbcw
8629,0.6541,YHhlPaPu
8630,0.3027,BCXsEIWe
8631,0.4369,RCEeLDKC
8632,0.6232,WgibMaKJ
8633,0.2178,YQkZrytE
8634,0.3529,nbWrRhxU
8635,0.0075,HoYPUxfv
8636,0.1443,FVRUAPOU
8637,0.3043,XdZsSWEU
8638,0.2902,tRtsswHo
8639,0.5651,AOackGnQ
8640,0.5807,ZQaRWTni
8641,0.9657,PkZWkWao
8642,0.9724,ySPjPSac
8643,0.6687,ypGcMtzK
8644,0.375,xiQpuxvp
8645,0.9073,gfqEZzjH
8646,0.028,dAyilFXV
8647,0.6845,ADAZwshA
8648,0.9919,YboCwJkn
8649,0.8895,VaGksHyz
8650,0.6042,jASuZXNY
8651,0.5415,oqtHvVVS
8652,0.6024,LAyYWzZk
8653,0.3735,SOpQYjIW
8654,0.3511,qNicwvil
8655,0.7146,HqiDccez
8656,0.4008,PuUSGKgv
8657,0.6302,UGwMDrxG
8658,0.4682,VtDOPNWb
8659,0.4484,OTmhvrdh
8660,0.3242,DyETVmXc
8661,0.8243,eFWdoTwP
8662,0.4393,MoRIyQiO
8663,0.8225,cslDjTtN
8664,0.6687,UfMJLyMy
8665,0.7879,BuDSxmCM
8666,0.1277,khyRfyEs
8667,0.1754,NwXakGqf
8668,0.5864,VPJfUvXe
8669,0.0751,zYfJSgbx
8670,0.8468,siznKhMd
8671,0.3703,IlABqFCY
8672,0.4644,HFosNyxL
8673,0.5176,ACygKDui
8674,0.7769,kYSdyDTy
8675,0.0557,JikBnWCJ
8676,0.4528,yxDBunzC
8677,0.7545,CoFxGBNd
8678,0.9409,ezJlrRPR
8679,0.0862,FaRZHMhR
8680,0.105,qguFUoei
8681,0.5459,KDdNAUFS
8682,0.7475,GRfgVqIx
8683,0.8083,YMpXcLvS
8684,0.0654,WfmBFXKF
8685,0.9647,zuBAFOOk
8686,0.4924,qHJlMVgM
8687,0.3672,PmyaGWJV
8688,0.4432,krvdkVar
8689,0.2915,etlYcMTx
8690,0.7708,QgytkqQH
8691,0.4868,VAADPNpl
8692,0.2328,QgJnGiUD
8693,0.8748,RlOUgYZW
8694,0.8382,RclmRleE
8695,0.4491,FHRrzYYI
8696,0.4126,tjWhjzux
8697,0.5424,mlQwzhkz
8698,0.4101,DTRkjLMO
8699,0.262,IIKCxGsC
8700,0.6691,fuoAyKbM
8701,0.7794,TULwWhgH
8702,0.348,dnhUSLth
8703,0.8069,KhTLAtXg
8704,0.064,hphlfbIR
8705,0.2501,ScBmlfOI
8706,0.3354,XOKatInF
8707,0.4156,rVtKsyeL
8708,0.6626,iAsZDUBL
8709,0.2619,OKzZwgFB
8710,0.2815,aDOaIETj
8711,0.6751,YbDHmtFZ
8712,0.0041,eYFGjBij
8713,0.3551,DsMbNOWd
8714,0.2165,YCmAhMqK
8715,0.998,ZDvGKLil
8716,0.8032,EVJucaou
8717,0.5161,shpOHcvi
8718,0.9304,PSMqcffq
8719,0.5634,FTcRsXsx
8720,0.9273,ehzafWWw
8721,0.7704,ZvgFMpzz
8722,0.5845,QhpCViMm
8723,0.1395,COSvJEgy
8724,0.4296,tZltuhKf
8725,0.1369,RXYhQeJB
8726,0.1552,NGkMMyxN
8727,0.1229,gpoBjXXR
8728,0.5154,msLQeCOy
8729,0.0087,nTMsBDjp
8730,0.4207,lVidGnbT
8731,0.0707,TImDlHeU
8732,0.6519,VIKKcGhz
8733,0.5057,rxiHGdzp
8734,0.7912,lbYNZRui
8735,0.4373,VEXYGAWB
8736,0.3756,JvgumrvH
8737,0.7766,TBmdySwp
8738,0.5904,WYkKnCyL
8739,0.8253,RyGCHctI
8740,0.3781,cSHCsRzu
8741,0.8835,kujkCdSc
8742,0.962,ZDsRWoUt
8743,0.6665,cqKUJbrq
8744,0.4808,CzovhFgo
8745,0.4099,qVHYyXuJ
8746,0.1076,VZjnHvMN
8747,0.7467,eTHoyBFs
8748,0.7845,luOTkNZA
8749,0.9065,QRCgAtYf
8750,0.5616,EwnURbKM
8751,0.8212,BjyEPHiU
8752,0.5323,kbOLYeWj
8753,0.1815,FUkNZEEL
8754,0.9313,dUsNSizy
8755,0.0329,tQVVVeBO
8756,0.6298,EhUyvqEr
8757,0.9061,kNHswpdf
8758,0.6749,DnsnWvlR
8759,0.4554,fJJZfBuj
8760,0.3448,yvzWFyjW
8761,0.0552,ZgnUJwMi
8762,0.0878,hqkGfxUi
8763,0.0504,FdhHVoZs
8764,0.7699,eMymgmAk
8765,0.6118,rrntTPkK
8766,0.7007,OBoXHHqF
8767,0.1985,VMDgSdZA
8768,0.0012,AnJPEowt
8769,0.1617,lynCjIEj
8770,0.8362,vUZlzIHS
8771,0.4062,ekQXMtyv
8772,0.54,WicMeRnO
8773,0.9874,SEMYbnCQ
8774,0.608,jOePuqRX
8775,0.1651,NQZienon
8776,0.6112,AQzSgfhD
8777,0.0671,yMVbdhjf
8778,0.1369,YGaOnMrY
8779,0.3663,ZNnQKWgz
8780,0.2802,ezPFNwpc
8781,0.4991,wXZNffOt
8782,0.7282,tkebCHEU
8783,0.544,JFxLDilv
8784,0.3001,jLNannoQ
8785,0.826,jlwQEPLW
8786,0.1227,IvqPEGXc
8787,0.4322,BrsFwEny
8788,0.1126,yHKOQUsr
8789,0.119,xrnLxazD
8790,0.1837,IhfxgAID
8791,0.5876,JjaUHcTN
8792,0.5122,PXxDjYqE
8793,0.5137,GIHAPBqC
8794,0.6534,KCAEtUhw
8795,0.5161,XQIVKqms
8796,0.7555,cRsydkHX
8797,0.6416,ViBdunkb
8798,0.8995,eLcJkBuc
8799,0.8636,uOtHHPrC
8800,0.2589,QkNRpbuU
8801,0.242,NhtfwNgh
8802,0.8619,KEEsdsnK
8803,0.8974,sKgGMDTu
8804,0.4629,GqhsAZUO
8805,0.4697,PTQmHIJX
8806,0.152,QyXDeVdj
8807,0.1495,RbgPMOXq
8808,0.7745,THwYYRqc
8809,0.8047,EmIxWrGg
8810,0.9956,mixZimVV
8811,0.1642,qDjdXtos
8812,0.9751,qiOkitOM
8813,0.9747,fKDojbzj
8814,0.8341,yZGcwHch
8815,0.9754,IhRJFxVs
8816,0.8207,rNsFHRzz
8817,0.2062,GijjapCr
8818,0.09,YebAAHgS
8819,0.434,FNbTxBAl
8820,0.3246,qBTskfTw
8821,0.1319,TeHUKvZe
8822,0.958,WdnRSfdH
8823,0.2868,VNjEdEzC
8824,0.0672,inEXkHPz
8825,0.1395,EtZERgkW
8826,0.0144,BlSnZBAn
8827,0.179,GuoWIvka
8828,0.601,pybDcesl
8829,0.6353,icvLOmXZ
8830,0.0324,tgvyrRXp
8831,0.3138,srhwemoq
8832,0.4807,ULaUEiec
8833,0.5126,kDBZJVDn
8834,0.0662,NvwkYRRp
8835,0.666,BcbghLFX
8836,0.342,XjSfsNPk
8837,0.4159,PaLXXKeR
8838,0.9022,EpoQgTMe
8839,0.2288,mEaYbjgw
8840,0.323,oDNQIsyq
8841,0.8494,IHukVjqb
8842,0.1444,SXxALzIM
8843,0.7067,guyYpAkp
8844,0.8495,zxAhqyBO
8845,0.227,ObyRIfTj
8846,0.0573,NdlNHhUN
8847,0.3799,MSLukOTg
8848,0.5149,amRmEVPw
8849,0.5795,FLCMaUMr
8850,0.5378,BgVGSaAh
8851,0.0767,WmlXDedd
8852,0.0157,XGsZqmdJ
8853,0.0089,pvDQFRGG
8854,0.6926,KunsUidB
8855,0.7731,aLqEpnwp
8856,0.4836,AjrPubBf
8857,0.9361,cFAQSjZK
8858,0.4145,FKCRanQV
8859,0.2667,oMSgnWLP
8860,0.512,TOQOpsFu
8861,0.5095,etioHolV
8862,0.1312,OxkwCsLd
8863,0.5876,ccmpKCSy
8864,0.1624,jHziDWAW
8865,0.5128,QCUqXsLS
8866,0.444,oiXFXLFv
8867,0.6443,FiaXzIxB
8868,0.092,BCJiYEku
8869,0.9673,serqnMvW
8870,0.6127,IlFGeeWS
8871,0.8054,ebDbeSJH
8872,0.0407,HakzIopb
8873,0.8557,ZDjeRxdo
8874,0.2996,gIXyImdy
8875,0.1663,mMxgXKKR
8876,0.7996,UIHNaUBF
8877,0.6073,BzZhWPfS
8878,0.4328,EzZLBxzr
8879,0.9502,RLepPuEI
8880,0.573,nxFvgPOa
8881,0.6999,wYWmNEcN
8882,0.8483,OzLphVEk
8883,0.6625,LqXzvztq
8884,0.8075,hUBtPrQw
8885,0.4948,fAdnXdia
8886,0.7345,YGuoSkKG
8887,0.3251,BAgaBCDH
8888,0.6921,YMJrOQnj
8889,0.2724,ZcdzOdrT
8890,0.5451,OmwUWEOE
8891,0.8478,aFjYXSaF
8892,0.5723,ALTsyoft
8893,0.9845,PijpaCXI
8894,0.0945,EhLfzwmj
8895,0.3517,FeTPmtrZ
8896,0.4232,nYkgQPFl
8897,0.6939,KdYTyBks
8898,0.6561,amfbAqeQ
8899,0.9926,JXjMCdwK
8900,0.0876,BgXBcuzK
8901,0.5697,pVxUjluQ
8902,0.9127,awMkZjCm
8903,0.388,MWPWhouN
8904,0.2098,AmowwfoG
8905,0.3611,BwxBYEGp
8906,0.207,eioJtCbG
8907,0.6804,ujgVdCfc
8908,0.9027,qzBqwLOm
8909,0.0048,PjayMhkC
8910,0.1317,xfvuzypB
8911,0.5515,pCSyJHAH
8912,0.7063,OkdintUS
8913,0.9276,bQoegqDb
8914,0.3665,INewXenE
8915,0.9188,KflJWzTU
8916,0.9212,idwRYwVp
8917,0.872,JGdjeANP
8918,0.6868,MgWMSZjA
8919,0.869,LwRjTVXY
8920,0.978,IXcXxCnQ
8921,0.6433,EdOnCBDc
8922,0.7388,mvATvFfA
8923,0.6968,JCKythin
8924,0.8866,xeMDgOsk
8925,0.3924,wxlTqoyr
8926,0.9579,AhrViIzV
8927,0.8804,DrqwIZcd
8928,0.5565,CspGAbtw
8929,0.4244,dvTqzqij
8930,0.9352,ZuVYBYNg
8931,0.9037,cQZLcudl
8932,0.6033,gAJPINlC
8933,0.4895,hGNOPpmn
8934,0.8755,bODfPcUX
8935,0.642,eZXYJHho
8936,0.8157,PdxjgSXT
8937,0.2528,BfcagNNP
8938,0.6684,ncAnjJXm
8939,0.9236,qjWAqJXI
8940,0.8904,UCxKEwim
8941,0.8402,wpDxTGXo
8942,0.0896,TxsVMTFP
8943,0.4244,zsvXSNhV
8944,0.2279,rMdPEhzt
8945,0.4772,SOVyIbOn
8946,0.9078,nsqbeoCO
8947,0.2052,oxFlBYIw
8948,0.2825,ecwPkuSw
8949,0.0169,uwUMxGNg
8950,0.5167,mciOVlGR
8951,0.0186,ndQHJacS
8952,0.143,TnSISwWL
8953,0.0205,TZvcttyC
8954,0.7541,wkakfSNt
8955,0.6886,AxuwsmfJ
8956,0.6357,hzsrEZBG
8957,0.2173,CPKTZTfk
8958,0.3574,ooqTJuZj
8959,0.9446,ZKcQSdNR
8960,0.505,FyJNBXNw
8961,0.364,OakZsWXF
8962,0.6148,gAcVSwec
8963,0.7505,DLvkevPs
8964,0.225,xPqeUBae
8965,0.5972,AJkgjpog
8966,0.8166,GmBhZysZ
8967,0.7006,qrGYToNZ
8968,0.6171,weGXvXQb
8969,0.1172,lwuVGHYL
8970,0.6954,mpGOhzJh
8971,0.6752,ZaiaRztF
8972,0.1221,QpkybcEu
8973,0.6188,XPSlcfHo
8974,0.8548,cmfyukcF
8975,0.406,WdGZdDsU
8976,0.5192,vZyueXDr
8977,0.1555,HkwZFjvL
8978,0.9339,nAnXglHH
8979,0.1818,yYMZoYui
8980,0.9306,ktGYJrgR
8981,0.8206,xxTSzuVO
8982,0.0466,UTNZTsMV
8983,0.5732,HGnDMdZp
8984,0.9399,NmyCBWPv
8985,0.0064,cVGRRXWW
8986,0.764,FcCHXeFi
8987,0.9682,rWhPBcOI
8988,0.4026,ubNgUJkA
8989,0.4846,vLsNamlF
8990,0.905,VJeYwEyQ
8991,0.2979,voJKzjcy
8992,0.5124,VjXKMDcO
8993,0.9036,BYAIElxx
8994,0.9158,GbUOrdKB
8995,0.7136,zSFRwdtV
8996,0.1396,dAHFPsay
8997,0.5397,lDQIIZNF
8998,0.9323,feFLVUlY
8999,0.8388,iNiByVbq
9000,0.613,lMVxwYfB
9001,0.5504,mtrTfafW
9002,0.6056,uiWPkjBg
9003,0.3616,ngnhoViG
9004,0.5234,OYwrmpsY
9005,0.4493,YNVNfyrx
9006,0.5365,RVVtmhNU
9007,0.1025,FgfKoPXB
9008,0.4405,IzBqRznR
9009,0.0094,tZlRtGRZ
9010,0.025,hjTfTaZO
9011,0.886,pHAHHpvs
9012,0.8005,YPSzBWoQ
9013,0.7681,LxyrDxHq
9014,0.3858,NuPRpRzD
9015,0.4471,kNewrxTm
9016,0.9467,LRkRRoSS
9017,0.6714,TlnRlEDR
9018,0.0847,IBOVIyFM
9019,0.232,wtnrLOHp
9020,0.8048,gSzUbJHM
9021,0.0984,ZFNSdCzN
9022,0.0729,LqenPxqT
9023,0.5723,LWFNtSML
9024,0.0216,DKZznXsM
9025,0.7103,TiAYpMLD
9026,0.1191,WDWNrUaz
9027,0.123,wyasZutl
9028,0.6388,nXeQIeoI
9029,0.4622,kKngZUUN
9030,0.2687,BWaTJuCJ
9031,0.4734,TyDtfDWH
9032,0.9279,OZsJQJaX
9033,0.7603,rexSSwxV
9034,0.0669,PNHjJaaQ
9035,0.7961,DCejFjiv
9036,0.8166,qKmOSAVV
9037,0.9246,aMghGnnv
9038,0.7998,OqMOItIn
9039,0.5685,ANbolEgp
9040,0.3538,KgYEnMzV
9041,0.5918,fUNwQmuV
9042,0.1942,AgwLKLgQ
9043,0.9187,VoYtvyXW
9044,0.6834,CawatgJr
9045,0.1858,FhlDMmhS
9046,0.7286,YRXMkwSC
9047,0.5918,OIAKkVDg
9048,0.6889,tQCfSido
9049,0.3612,kIEbhlfo
9050,0.8415,IrVXEOMx
9051,0.5165,OlpRSvvc
9052,0.8598,QIXmjBlv
9053,0.5364,CuJsHfxv
9054,0.2881,YiKVTrJd
9055,0.264,TFCtscWZ
9056,0.6225,TvsBXzgt
9057,0.5563,DDTICdDW
9058,0.5442,axfGIigs
9059,0.8231,qCCiVlyf
9060,0.9761,ILIuezwV
9061,0.3877,fBsyQogS
9062,0.0161,TzdtSTsV
9063,0.2841,RqUXZqjK
9064,0.4362,ndTWxOEd
9065,0.0516,YQDoHyWY
9066,0.9229,CdBbKOEu
9067,0.2053,PGpnrhie
9068,0.4934,IneeWvRN
9069,0.4883,ZDVXekMk
9070,0.6569,ULYHWtcF
9071,0.9354,PlygKtdL
9072,0.1466,RrwdYEus
9073,0.1473,BjxwPgdb
9074,0.6706,eCBDoKQx
9075,0.561,iARbfHmu
9076,0.1712,DvUvIwWQ
9077,0.0037,ORIXXRsN
9078,0.8798,dgUttAQj
9079,0.308,ZxAeIqed
9080,0.0192,KjuqMssV
9081,0.4233,bCiDnLQJ
9082,0.6343,LBlaRTYy
9083,0.7087,QxMSTuod
9084,0.1794,QHsTcWYE
9085,0.1406,evMYBSxH
9086,0.186,IGtuRdaT
9087,0.0722,AKoGiIGS
9088,0.949,AKSXBSrk
9089,0.4933,XKqdTZhp
9090,0.3312,VtKSzyCy
9091,0.5894,YTlLWBDE
9092,0.8712,aftHMuPJ
9093,0.2678,EDjcFVEw
9094,0.3235,ritiLXxK
9095,0.847,dqYKBDzc
9096,0.8464,yTggAWFk
9097,0.9493,dWqWTKMF
9098,0.4678,uImhMjcU
9099,0.7775,RGshHBlM
9100,0.0349,DOarmtmq
9101,0.5529,oWIhpYzz
9102,0.7964,jAvYsMas
9103,0.1336,oUppHpon
9104,0.3598,ilocsYOm
9105,0.6512,PtZPBjHH
9106,0.3203,HprUIBRH
9107,0.3334,jpsKNrSz
9108,0.0243,iUocZfNk
9109,0.759,qZBalyXf
9110,0.8,BwqesLtD
9111,0.7592,CVWXZyBP
9112,0.5668,tNrhJmDq
9113,0.7488,WHJJeiSI
9114,0.7638,tDEqruNX
9115,0.2931,UefUXmqW
9116,0.1089,ywVQzTjG
9117,0.1711,jrOpmFmH
9118,0.9854,xCQyaHIC
9119,0.8668,tgLFhwfC
9120,0.3378,XThScsIO
9121,0.6955,ivwybQVu
9122,0.7997,iEsPBPEd
9123,0.1067,hexQTwoT
9124,0.774,eJknwaBD
9125,0.1223,SzByBmQP
9126,0.2247,nFfScKMJ
9127,0.7796,fSeqbWyo
9128,0.8735,SGBsWmbf
9129,0.6998,JOJTATeQ
9130,0.4364,TiQEfNpn
9131,0.9736,mvPbKXQG
9132,0.2069,YCaPdHvV
9133,0.4335,UHRtTnXr
9134,0.5176,PecbhYsq
9135,0.3603,UTYSziqn
9136,0.3548,RoaZkZMo
9137,0.6086,EUioPIMi
9138,0.1042,PyqsNRaA
9139,0.553,FxlFhubA
9140,0.0947,oDHBPboO
9141,0.9845,PFPRweBB
9142,0.6388,GVEBZHjs
9143,0.5885,YbDAVrJr
9144,0.3544,eIEJitrr
9145,0.5117,UgYCADOB
9146,0.9074,MnLfNcyI
9147,0.6663,ikuiDUYL
9148,0.0176,OkmwYRtC
9149,0.7238,ABWOBtOJ
9150,0.33,vpBMdKIl
9151,0.7778,tFAaHnIR
9152,0.4067,SCKdvYHg
9153,0.4335,SXkMkDmM
9154,0.0481,IIuGGzKp
9155,0.1869,LVgEjcbS
9156,0.9059,vptzQWqZ
9157,0.5293,lsRSAPVp
9158,0.5839,aUTmThiv
9159,0.1976,TjdCylmF
9160,0.123,xNRxpBSC
9161,0.6499,SCyokOvx
9162,0.5926,XcjwbMoj
9163,0.2376,CMTMGycO
9164,0.7278,fMXDCTAy
9165,0.266,gBrmlTAM
9166,0.6985,cIfLXMWo
9167,0.3843,uPImLYzw
9168,0.2388,dfOOiXgm
9169,0.8366,KbBpQrBL
9170,0.5529,wAWoxKNJ
9171,0.4523,rcqrAGcr
9172,0.195,qzFyqCIC
9173,0.816,FUpjcpOI
9174,0.6123,ilXOKgVb
9175,0.9598,YYSzCAER
9176,0.9037,BKVuUzJn
9177,0.5745,TECKasHC
9178,0.3263,adfZoJsj
9179,0.2782,qdFAhFGt
9180,0.3582,VouQFRYN
9181,0.1021,PxyRvVbx
9182,0.0308,XKhOQStR
9183,0.8955,iBAHzhrB
9184,0.3717,HBCpGxNr
9185,0.6081,pKuEjxWx
9186,0.6026,zVrWVbJt
9187,0.6361,zHRptSIR
9188,0.4816,XlkLAlQQ
9189,0.076,rOkKfVmZ
9190,0.4773,oZYoEFlh
9191,0.7034,pETabWDa
9192,0.3054,BcFVvxKA
9193,0.1728,CLiqHGTX
9194,0.7926,hLYpjRET
9195,0.9175,EQXejZOo
9196,0.0309,jBCVHJZA
9197,0.3083,qrArWfbN
9198,0.7717,onQXTbZj
9199,0.5575,WZTypBuG
9200,0.0686,dvUBkymT
9201,0.8974,XknjGcGp
9202,0.477,lxfXrKhF
9203,0.3431,IDmZkpPM
9204,0.6839,MLsnWtxo
9205,0.3924,MtOfdKcl
9206,0.7302,ummWUSBc
9207,0.9441,UjmtNIGI
9208,0.0416,tKbFkOpl
9209,0.4302,JYNlzUPG
9210,0.3207,JseHWzcM
9211,0.3389,ffMlBnlW
9212,0.7089,vdQkJTNG
9213,0.5514,sVIqXGxs
9214,0.7745,GCRaWedf
9215,0.3346,birDELci
9216,0.0117,DJAyUECc
9217,0.9958,pvoGRxMC
9218,0.0608,DNvltGwi
9219,0.1466,OIKeCZjy
9220,0.9379,RNKReIOi
9221,0.7067,eeLCYAlU
9222,0.2147,ohvnnQNf
9223,0.4835,QsfJYmkl
9224,0.8633,uUxiYAJN
9225,0.5944,EPahQYqD
9226,0.2951,RxOfbxMD
9227,0.5361,vCJCZgoc
9228,0.9562,pSkADTrH
9229,0.9017,yYTlxLxy
9230,0.7802,RHfXTJGS
9231,0.1984,PmtdDQzY
9232,0.989,TYiYhotP
9233,0.8209,GTkXVKtD
9234,0.6009,uDkkjoeN
9235,0.6207,nowJnIOx
9236,0.8912,SzMDoAHp
9237,0.9794,mYbPANCq
9238,0.0521,tpQlLsti
9239,0.9562,OJcsUrZe
9240,0.7535,FxZJDtbZ
9241,0.6208,vqtevxCP
9242,0.0708,zxTNgCiP
9243,0.9292,QtQcIaic
9244,0.9269,dxhbnJSM
9245,0.7715,stwEuDMF
9246,0.3625,kivuoVEW
9247,0.0542,OfcXBgff
9248,0.4772,oIREwusn
9249,0.6915,syHjxRsM
9250,0.4761,mHjOynhA
9251,0.5802,bupSXHpk
9252,0.3273,oCDyjMcD
9253,0.7227,Jzyzcfqn
9254,0.1326,DYhsLFvH
9255,0.146,jzcTzMGm
9256,0.4483,bzoqNvrp
9257,0.934,DacIyElr
9258,0.796,iTLtjduS
9259,0.0565,UYRCuLSf
9260,0.1074,xxvmjoYV
9261,0.5727,AVSlTcLh
9262,0.7258,LyivjqBg
9263,0.8856,YLDbYeFB
9264,0.3619,SsdTsGeW
9265,0.2898,CwUJfVmn
9266,0.4617,aflZiapp
9267,0.2029,BgOeczUK
9268,0.858,cyszUYZy
9269,0.1915,lHvxREug
9270,0.1499,ZRBQrXEK
9271,0.8621,HlFzjwSy
9272,0.4737,QjVGCmIL
9273,0.5345,etysxlAv
9274,0.7367,VDGfkruu
9275,0.3438,hBxrlmPO
9276,0.5612,wdYUrJSB
9277,0.6209,MJMDSOoA
9278,0.5742,FSYkgyro
9279,0.0163,rscPGNWo
9280,0.2079,PCGqqnDg
9281,0.7246,zEZMBWXh
9282,0.0903,LqSrQFVV
9283,0.7813,RtJXuKQQ
9284,0.6004,IgUUdBcb
9285,0.2381,CfOxUjHc
9286,0.8178,elhcIhKF
9287,0.7624,QLNnXijZ
9288,0.621,ozmCleul
9289,0.3352,sNOaUGAt
9290,0.0046,fiVGNzae
9291,0.712,hUXAmoII
9292,0.2316,mtksJqNh
9293,0.554,JjzQMFme
9294,0.6007,XMOfeANO
9295,0.8138,zSnKuzGK
9296,0.7754,HiuRWWVB
9297,0.8354,ZuWePnmj
9298,0.0798,vVCKEJdC
